,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,3381180,0.005056983328560912,0.008304983758001077,0.00565108938209844,0.0014331003183886473,0.33445894090560246,0.7683806600153492,0.8904067536454336,0.44987752583531315
