,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,3298168,0.0028326491621578098,0.007724803431746706,0.017805195769619593,0.006246447363085915,0.31987720644666157,0.7823484267075979,0.9008442056792019,0.44128584078158845
