,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,4701768,0.002923334916554683,0.008027898113540939,0.016286107456327307,0.005701949991271751,0.32939370683039143,0.782808902532617,0.9005372217958557,0.4466586620038929
