,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,8771388,0.006064448279778223,0.015411926198824498,0.03093191777754086,0.01015249481280709,0.33645433614735226,0.7812739831158864,0.9028396009209516,0.45597482512453835
