,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,8852012,0.0009350258848434764,0.005703705630333263,0.011515022074361994,0.0035894680071620064,0.22977743668457407,0.6560245587106677,0.8133537989255564,0.3345934466860631
