,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
<<<<<<< HEAD
0,5251692,0.004982329366395589,0.008652052068832856,0.0064717342555294195,0.0016330287229555434,0.3805065234075211,0.8233307751343054,0.923561013046815,0.5021581043640304
=======
0,5167604,0.005023661743011826,0.010016031843097361,0.017846555519543148,0.00561200846920789,0.3805065234075211,0.8234842670759785,0.923561013046815,0.5021566702221512
>>>>>>> e38711fdba71ee3e0de895fb587c96912886903d
