,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,3419948,0.0012660751869746198,0.004630092226048661,0.00504918325340757,0.0012113387080629613,0.14044512663085187,0.4799693016116654,0.6684574059861857,0.22016056938174314
