,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,5281740,0.001292885401938754,0.005049047325750408,0.006031993052086643,0.0014969736808332448,0.14934765924788948,0.4904067536454336,0.681504221028396,0.2310484911811765
