,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
<<<<<<< HEAD
0,5250416,0.0026132649123805905,0.0063289948055990424,0.006689319844805819,0.0018432906134993989,0.36331542594013816,0.8353031465848043,0.9327705295471987,0.4897351749959112
=======
0,5168664,0.002826359778848503,0.009166609606761454,0.02267006960449453,0.007725057385919546,0.36331542594013816,0.8353031465848043,0.9327705295471987,0.4897209886194839
>>>>>>> e38711fdba71ee3e0de895fb587c96912886903d
