,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,5251008,0.0009066792881131996,0.00447185790660947,0.006736536970160507,0.0018153112275331525,0.2291634689178818,0.6497313891020722,0.8130468150422103,0.33184218585380165
