,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,3382172,0.000904229230727037,0.004002593285057986,0.0054324338551402,0.0013354246287181632,0.22164236377590177,0.6465080583269378,0.8064466615502686,0.32677856594563337
