,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,4543852,0.005044157616651159,0.008197993238658847,0.005230650166228288,0.0012720871627945104,0.31373752877973904,0.7590176515732924,0.8897927858787413,0.43000879869137665
