,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,4698812,0.00500385656964294,0.010164742101849178,0.01626448334864443,0.005066036415447504,0.3273983115886416,0.77544128933231,0.8939370683039141,0.44599548556198965
