,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,8851264,0.002647799852712284,0.007213598928026394,0.010913480325378278,0.003525632332564917,0.32264006139677665,0.7898695318495779,0.9045280122793553,0.4446372174191926
