,FAISS RAM usage,Mean encode question time,Mean encode passage time,Mean inference time,Std inference time,Acc@1,Acc@20,Acc@100,MRR
0,4460412,0.0028203843834760643,0.0073016380460360665,0.015112856654872001,0.00509162278465672,0.3231005372217959,0.7811204911742133,0.8979278587874137,0.44228589986267836
